dates,vSP500,sp500star,eu0w,eu010,eu015,noteu0w,noteu005,noteu010,eupw,eup10,eup15,us0w,us090,us095,uspw,usp90,usp95
2003-03-07,828.89,59.0244808555145,46.5127342852212,47.6651761858794,67.7754982677922,59.8212365392839,68.9572692845162,63.4801458787452,50.7965551751441,57.3523553493233,46.3873920028995,55.1822092601062,30.756871774154,30.9312628844789,55.7083976215539,30.6147347176082,30.8746981048888
2003-03-10,807.48,56.6656709361854,45.1918456498617,46.3043452311732,65.7755667947264,57.3987012511955,65.9503765781882,60.7494152212188,49.320639951643,55.6511936920165,45.0896896314088,52.9608866301101,29.8935113620069,30.0099218715125,53.510150213829,29.752790701787,29.9505508263865
2003-03-11,800.73,55.7124815989579,44.7895731093011,45.8454498084011,65.2121146197333,56.4113623126931,64.6952875347036,59.602493799669,48.6512975936244,54.7799248080784,44.6728337490701,52.1125960881004,29.6222117564613,29.7332542176296,52.6334561599462,29.4848277461806,29.6740844772374
2003-03-12,804.19,56.0721022994968,45.5455210403779,46.6428979844936,66.5285916103022,56.7465307997254,64.8982543153773,59.8018944623832,49.1140264535966,55.322383987152,45.2617196579217,52.4500625766102,29.6625610285617,29.7196468508557,52.9598040324092,29.520569515952,29.6561834003361
2003-03-13,831.9,59.3173816096146,48.0207638624393,49.2811812108652,70.6331210462794,60.0411048744505,68.7963364317739,63.2845523489966,51.7258913269099,58.4390870639442,47.5494825000528,55.3983329557879,30.3940435153926,30.438081079511,55.9424090262782,30.2576673140863,30.3816995832892
2003-03-14,833.27,60.4692574295358,48.8133378440824,50.1301118467652,72.0435967087265,61.2152193206778,70.2185968160628,64.5485312045719,52.3839001892762,59.2858109109933,48.1593984587621,56.4315150965076,30.2862776724518,30.2891631172914,56.9650191594837,30.1579746774304,30.2393973103056
2003-03-17,862.79,62.4471205881586,49.9753638227448,51.3122284611726,73.546138615209,63.2454890367786,72.747214531018,66.8430458405481,53.465364116784,60.3211076107511,49.4009350596365,58.4133034329762,31.1248619073211,31.0963698683703,58.8648793052375,31.0022091946654,31.0541261672594
2003-03-18,866.45,62.544962606133,50.2321805840973,51.631759669607,73.8037087799698,63.3333732510928,72.7582992007117,66.8508264935393,53.9156793382751,60.9653315379033,49.5961910469482,58.4475745341339,31.2090970945449,31.2103658656085,58.9664144335199,31.0841325024444,31.1670594225867
2003-03-19,874.02,63.7187425216971,51.30988918629,52.7727229578487,75.6164829745186,64.5123315848701,74.0475327737704,68.0293173540436,54.93755018513,62.2770926341341,50.4578087994585,59.4923751038189,31.5485157929786,31.560857916734,60.0331938107041,31.4165273735018,31.5140980620031
2003-03-20,875.67,63.9817716167534,51.0777920404428,52.4842640966755,75.236279533352,64.8049082369464,74.5563654396178,68.4961848831424,55.0675651987063,62.5005801567493,50.3417745688591,59.6984577668508,31.513765870599,31.5473403543816,60.2740155496555,31.3857373872957,31.5023390458113
2003-03-21,895.79,66.6799585617873,53.2018746083292,54.7008402719464,78.522982500417,67.5431423588821,77.7797562407832,71.4205180600405,57.3051071602937,65.1469476953694,52.3499552184844,62.1240484046835,32.0673580696955,32.1222145216504,62.7154210649606,31.9428332569467,32.0814627974281
2003-03-24,864.23,63.8442638003043,50.9196259343383,52.342051808332,74.8853006050399,64.6700803604357,74.4223659181809,68.3743785948114,55.0428672993325,62.4882560654971,50.2466411375056,59.4957091253281,31.1415484446079,31.1916807436939,60.0752235515045,31.0141543268925,31.1459203288488
2003-03-25,874.74,63.9925346666975,51.3712165133677,52.8007282480139,75.5225403538693,64.7986517409811,74.392712170622,68.3947175721236,55.5145174928254,62.9531228633941,50.794177261626,59.6271010845133,31.3796014503027,31.4185338309156,60.2188549235209,31.2556712730008,31.3754344021762
2003-03-26,869.95,63.4980753875503,50.6420186360734,52.0312435732767,74.3304781561499,64.3183161323488,73.9706898542818,68.0040798413729,54.9462243914981,62.4158194360185,50.032871683833,59.1571139054599,31.2942530658602,31.3242603733141,59.7723306193743,31.1653838049542,31.2760747231612
2003-03-27,868.52,62.9053624439697,50.4152376375041,51.7949623440383,73.8961478643969,63.7024755935638,73.1276627448026,67.2690951233228,54.8590955601314,62.3131459454444,49.8790486038211,58.5826553960339,31.3625197639859,31.4084090263627,59.2373452277857,31.2268209237464,31.3569714153293
2003-03-28,863.5,62.2520447549398,49.8531551207194,51.2008223568354,72.805331828273,63.0425492830759,72.3457257320107,66.5846908404628,54.2686156159475,61.5472636220735,49.3829194403399,58.0309348226546,31.2790620264172,31.3664750223643,58.6543937243256,31.1433195475705,31.31528445847
2003-03-31,848.18,61.3611999675142,49.1249614401511,50.4538917731415,71.4957101431433,62.1412438885889,71.3001542422875,65.6233495713788,53.1865471936886,60.2352396428948,48.5704064148862,57.2669654989057,30.8756678011455,30.9487986671067,57.8152040729187,30.741216712027,30.8983896233236
2003-04-01,858.48,62.9824669853172,50.2968164649823,51.7669530442425,73.3934371347392,63.78875368941,73.210229994139,67.3521109621426,54.5777785495474,62.071359091667,49.5258513395201,58.6971411367882,31.4123894092828,31.5116280849984,59.3074466204716,31.2716187576673,31.4599951577291
2003-04-02,880.9,65.4803875756354,51.7210080303971,53.2548275787056,75.7884976612347,66.3562493924483,76.4827933553615,70.2605484176861,56.3826821352057,64.2562619833449,50.9724968393172,60.9587253025189,31.8340029733012,31.9120169210587,61.6052158473211,31.6988417496928,31.8640775831858
2003-04-03,876.45,65.1225662638723,52.4863261551057,54.1304523557745,77.3614624913388,65.9299123108173,75.5989058660737,69.4492030459841,56.4472272615346,64.2261496357673,51.5615491743785,60.6535934109806,31.6419877588419,31.6726486986219,61.2542173191577,31.5072479190332,31.6289923727359
2003-04-04,878.85,66.2899638521546,52.7700149570519,54.4868083236229,77.6463925388536,67.1520498373848,77.2521148783602,70.9163909488356,57.0375437590386,65.1150182152754,51.7436819567966,61.6819061133737,31.7630314095159,31.7964073223188,62.3127896621348,31.6271670712491,31.752265289014
2003-04-07,879.93,66.4774055273224,52.8457787555442,54.5223249491493,77.863048915608,67.3496381147921,77.5804013931723,71.1968278534649,57.0009289651692,65.0669596938636,51.786715067368,61.8664111480164,31.6013414433434,31.611268939475,62.4766891112894,31.4746636499885,31.5770493775427
2003-04-08,878.29,66.6252500450832,53.4329921991679,55.1253954146229,78.9609822174099,67.4690785899121,77.5038222163293,71.1621415772278,57.5953084991789,65.8661694798828,52.2464711969871,61.8886914905471,31.5346024660953,31.509558574505,62.5608252603097,31.4075775105376,31.4744154910557
2003-04-09,865.99,65.623120692877,52.0763532902129,53.6617480546623,76.5920935197941,66.4903353327055,76.6062815603078,70.3461737963214,56.436710056242,64.5094635284331,51.0487052390918,60.9798536606244,31.0597443647924,31.0692534663943,61.6347182128856,30.9400572689857,31.0370298989598
2003-04-10,871.58,65.6971132085008,52.1744168678618,53.7695780410945,76.7851911415013,66.56076314224,76.6315469858395,70.3945475442196,56.4378661066735,64.4614607760073,51.1848535445455,61.1241536385756,31.4890389856577,31.5133767769799,61.7528684297345,31.3593484272217,31.4742033779411
2003-04-11,868.3,65.8493624431458,52.153807153943,53.7179389092021,76.8303389323666,66.7240137233909,76.9030042802,70.6228486851994,56.6812220544417,64.8645025487968,51.1391175077253,61.170111044221,31.4828735051464,31.4989210515188,61.8568765388401,31.3542479720229,31.462537398542
2003-04-14,885.23,66.9869081573229,52.8634866976167,54.4553959573366,77.8243667946652,67.887928460703,78.3089815004607,71.9132535466697,57.840300234332,66.3026537074085,51.8830834099818,62.1645509594836,32.0964015960489,32.0977476545895,62.9294522206589,31.9690398573913,32.0649960693359
2003-04-15,890.81,67.8664674024142,53.6056569192628,55.2666406296473,79.2712071651243,68.7737593048377,79.2689440460399,72.8128441266366,59.0100200651801,67.7530363220247,52.7340248207554,62.8459935929162,32.4226296469053,32.4425962659227,63.6953730983755,32.2914051788801,32.4064461552045
2003-04-16,879.91,66.0324907776201,52.3966048199244,54.1632120963947,77.6723211246652,66.8986674218627,76.837115710293,70.6640822927193,57.2597005580377,65.4933296134802,51.2906788569916,61.309798932798,31.9115956658002,31.9541181527063,62.1187965422216,31.7804047196766,31.9180391264481
2003-04-17,893.58,67.2282779944924,53.5243168224818,55.3529613581943,79.5943948216657,68.0999529211048,78.1970516879263,71.8696576617362,58.399017218811,66.8613971346714,52.287415018216,62.3940117505968,32.3834069597803,32.3941309279193,63.2317279148249,32.2486863349924,32.3567326021195
2003-04-18,893.58,67.2283548969173,53.5243335846498,55.3529613581943,79.5943948216657,68.100035122033,78.1972280262375,71.8697847293118,58.3990330004813,66.8613971346714,52.287415018216,62.3940717554184,32.3834069597803,32.3941309279193,63.2317864052472,32.2486863349924,32.3567326021195
2003-04-21,892.01,67.3867000873945,52.9704563374936,54.7509620755979,78.514338896262,68.3048744954892,78.7439122918465,72.3349779753305,57.8458351399949,66.1410839265798,51.8448867162261,62.6409644399772,32.1931983454859,32.1851887355505,63.4093160386823,32.0607973627912,32.15197942756
2003-04-22,911.37,69.9170158388678,54.4855095901098,56.3743406938397,80.9050875920214,70.9001148670062,81.9708032209871,75.2290129632416,59.6317351453618,68.2596656920206,53.3200904346257,64.9577567599964,32.6647585183565,32.6479293730524,65.7444271307272,32.5419459197218,32.6265731169728
2003-04-23,919.02,71.1227756942963,55.2761934956054,57.1876099832092,82.0203684947391,72.1375433079979,83.5565885592342,76.6437707682602,60.198575972531,68.9548949400528,53.8756587252158,66.106168116366,32.8525712830415,32.8039935025107,66.8580691248454,32.7217551795547,32.7771582366949
2003-04-24,911.43,68.625979012183,54.8961280969691,56.8277861234877,81.2695963912512,69.5085312741219,79.802063681407,73.316392762524,59.2292809940271,67.6045163385399,53.5248113339428,63.8034655672071,32.6371769596508,32.6393963532739,64.5430303431749,32.5010952263477,32.6034554984516
2003-04-25,898.81,67.969133789142,54.8876312284486,56.9133372981796,81.5242639224346,68.8077677474452,78.7252557110385,72.3400709311528,58.6700866177786,66.9907732321767,53.2778215430284,63.2187070529062,32.3870067125314,32.3776156606067,63.9062866566081,32.2512058914608,32.3413351424036
2003-04-28,914.84,69.6808615820145,55.6345034115349,57.6932253686381,82.5453818711805,70.5812552053961,81.0623682415191,74.4146303507242,59.6061274254523,68.1318552825817,53.969443695455,64.8226839111395,32.8658908694435,32.8197252047016,65.5069807588902,32.7331480658461,32.7880724619789
2003-04-29,917.84,69.3773544306085,55.4308337861066,57.4788292059245,82.0295584298657,70.2732106224021,80.7129603775755,74.0861581701785,59.3833988592502,67.7943703582513,53.8185378279236,64.5932677571959,32.990769699186,32.8548611363719,65.2620625499828,32.8576669991739,32.8224525192918
2003-04-30,916.92,70.2848174629133,55.4546088445469,57.514175755162,82.0929718356202,71.2359066338749,82.0989164008783,75.329533680185,59.459120283804,67.9613988921905,53.8088150093232,65.4472021384568,33.0115283088347,32.9116059875297,66.0761205039658,32.8805966663474,32.8810700753695
2003-05-01,916.3,69.5825028960641,54.8526045735359,56.8413111446751,81.0015698250091,70.5259656272973,81.2792645866814,74.5987499600298,59.0571258759858,67.3650224897087,53.4265267221674,64.828079357154,32.9788896651531,32.9009945295595,65.4653379202932,32.8636510197819,32.888741819492
2003-05-02,930.08,70.1279949673563,54.7647636021377,56.6872762091856,80.5994721307239,71.1107090399376,82.1552935165721,75.4104661972571,59.5430421616979,67.9345790672694,53.5604050495616,65.3329140896237,33.5193042616083,33.4247379174322,66.0247059703534,33.4013235667859,33.4128987516058
2003-05-05,926.55,69.7668976865665,54.3102084359756,56.2268537892507,79.889974663606,70.7548823535118,81.8208846646495,75.0782836823857,59.0713542043448,67.4143907284093,53.068102105367,65.032386790292,33.4793269015023,33.3671199100251,65.7181579474519,33.3704740613585,33.3669118243534
2003-05-06,934.39,69.9801099877353,54.7269266103674,56.6726392686739,80.630344391686,70.9566761288188,81.9973264394013,75.2102918655511,59.5708114775331,68.0440324041213,53.4155600180459,65.2047578527449,33.8662574069594,33.7486192811646,65.9373442214349,33.754210507088,33.7460645420555
2003-05-07,929.62,69.3672818008915,54.3173872543384,56.2522253878677,79.8979938596371,70.3316435878887,81.2428478004209,74.5242140769028,59.3659354614726,67.8726838774582,53.0499118300234,64.5738056829233,33.7495342334223,33.6216895206487,65.3561248594654,33.6372227492818,33.6176947015491
2003-05-08,920.27,68.1650883589921,53.5972285772351,55.5120200587549,78.7891679004854,69.0974995111173,79.6845530622649,73.1278883723587,58.4224769085235,66.6980402061042,52.403358055238,63.4975528383608,33.3774512013354,33.223833337871,64.2395644515192,33.2643033529746,33.2163853958085
2003-05-09,933.41,68.7493282623192,54.3935903971727,56.382655480014,80.1904392423077,69.6706079634146,80.2655234431985,73.6119836269168,58.7539036584607,66.8983655880757,53.1561008200041,64.1838365550167,33.818906814679,33.6547222441984,64.8438527133762,33.698890984721,33.638852616427
2003-05-12,945.11,68.9170705948956,54.3096225070809,56.2508394719635,79.845266292784,69.8550144923225,80.5886029196135,73.9044083696524,59.0143614323815,67.1338400029548,53.3012055917587,64.3375543863608,34.1829839654352,34.0244128722069,65.0299749375084,34.0806705010162,34.0306710109197
2003-05-13,942.3,68.2669963208747,53.4876145452756,55.3555229148291,78.4481480534188,69.2145882688229,79.9540898349861,73.342772033883,58.5718043450041,66.5828850151537,52.7220270084182,63.7589261424642,34.493368323326,34.4180760065826,64.4753258868479,34.3812054969932,34.4109391567625
2003-05-14,939.28,68.6118745570267,53.5746747543821,55.4362823025491,78.5987006263127,69.5781540231557,80.4806996864989,73.8063770818491,58.3123833537774,66.2385207396891,52.7206003540148,64.1675367308124,34.505394561009,34.4552620587057,64.8042337404805,34.3935070490524,34.4482681514821
2003-05-15,946.66,69.3121927219158,53.3330901609481,55.1341662779151,77.9751390003218,70.3403693246186,81.7413356377245,74.912691726153,58.6033858300323,66.6013162500485,52.6786008721044,64.7951133997968,34.6617993485623,34.6059297591781,65.4648825763948,34.5500446420535,34.598043390715
2003-05-16,944.3,69.2781887321395,52.3650244062855,54.0674170462278,76.1713814149834,70.3606490686828,82.0742184998224,75.2323581433646,57.858488050325,65.7350972033778,51.8495604325333,64.822036478646,34.6618493366971,34.6353493198836,65.4476895248119,34.5653686661359,34.6437113025993
2003-05-19,920.77,67.4750723463494,51.687846089346,53.3778212390511,75.4707001514688,68.4859678706556,79.6019351051413,72.9934225977584,56.7533301460346,64.5290902307473,50.9944482548858,63.1190307058496,34.1861272501678,34.2092785594997,63.7458071872096,34.0821180024139,34.2061827584965
2003-05-20,919.73,67.3224162236532,51.8393254007899,53.5384118916275,76.0349466589189,68.3117920027418,79.2912989855843,72.7075249300218,56.8952050390198,64.8427188291137,50.9765554737738,62.8977897995176,34.2309629821521,34.1712018309453,63.5754262199663,34.1222113428859,34.1654892269248
2003-05-21,923.42,67.4477936741835,51.5429088223438,53.1431153413904,75.5280339337828,68.4646640223891,79.6290989614988,73.0545466267676,56.9609873834728,64.9304424892091,50.8452960246612,62.9813352645571,34.316589945342,34.273310849134,63.7004173042838,34.199989824119,34.2601754302695
2003-05-22,931.87,67.5786693921082,51.6870275225319,53.2390319792467,75.689341916768,68.5970530515485,79.7842729792181,73.2153626744762,56.8800581854213,64.740794232509,51.0296806265582,63.1841376029075,34.5771883813422,34.5372620184114,63.8576964199744,34.4540149521297,34.5145695817676
2003-05-23,933.22,67.1363190357101,51.4402418020642,52.9756474161127,75.3085068849155,68.1404353156758,79.1717150113817,72.7051756552989,56.9052452014378,64.8989726371635,50.7789030339271,62.6736191255608,34.6798513830743,34.6360218693718,63.4259285770207,34.5547570529737,34.6117892245979
2003-05-26,933.22,67.1375393403553,51.4405592865253,52.9756474161127,75.3085068849155,68.141734493191,79.1741781773847,72.707081612485,56.9055531313541,64.8989726371635,50.7789030339271,62.6752887777456,34.6803544565127,34.6366136347804,63.4275190878344,34.5552370271474,34.6123691894424
2003-05-27,951.48,68.8874392967444,52.5339143085897,54.1097795960638,76.9906899631296,69.9351930852376,81.4217063497378,74.7175728550143,58.3073317841417,66.5665659675745,51.8914738951412,64.2730061274415,35.1586217337962,35.1075243953674,65.0623119962834,35.0337964368138,35.0875289696493
2003-05-28,953.22,69.4135924112184,52.4843990548632,54.0499110121511,76.8406501889617,70.499428868109,82.3090277257727,75.4964848014222,58.8372443227187,67.4232189338157,51.8010342889629,64.6319538662913,35.1932142392099,35.0963242858369,65.5327645009528,35.0730723633491,35.0807432177494
2003-05-29,949.64,68.8570822555641,52.3869322268207,53.9664117402922,76.7971418745935,69.9177183669256,81.58057524951,74.7875824906936,58.4744618783381,66.9508518081944,51.6247951727278,64.1451591317429,34.9284765947961,34.7835304785171,65.0264248831586,34.8119474352766,34.7711872873714
2003-05-30,963.59,70.2057748027741,53.2634084100268,54.8840346419319,77.9443845389371,71.2982803338738,83.2711997262243,76.3236097305778,59.1340667313968,67.6285950674675,52.4254652064882,65.5082370132717,35.6313329408253,35.5180090010242,66.3177447141432,35.5160144572906,35.5062982804803
2003-06-02,967,71.0490712257805,53.6016658259993,55.2659203182203,78.6262697764093,72.1725599878913,84.4069802039278,77.3366413730632,59.4794671146433,68.1306830001683,52.6543438764664,66.3245604787054,36.0732594494998,35.9693952101006,67.1204539554484,35.9524849293014,35.9516548209245
2003-06-03,971.56,70.9950105466323,53.718036137089,55.3656410775172,78.8386157471065,72.1073074987664,84.2786778273788,77.2161582683363,59.8346634331737,68.8498237715787,52.5398901241028,66.1784171142925,36.1926237299749,36.0855604343336,67.0984507995524,36.0625181169942,36.0596932707543
2003-06-04,986.24,71.9479946581617,54.2463656655617,55.8873982427381,79.5672850187766,73.0889393418833,85.5381852265378,78.3506638101746,60.5697952222941,69.7698011731798,53.0552760028086,67.0663245761182,36.6673269078075,36.6146629585707,68.0199350627199,36.5332579530537,36.5847554736446
2003-06-05,990.14,72.4527579885247,54.838213143899,56.5404167449603,80.6328407142017,73.5898277474309,86.0413241935641,78.8146529118147,61.0469760505174,70.4894525194152,53.4651571040097,67.5038592908673,36.6591238954438,36.5957194068227,68.4854570253574,36.5295529764718,36.5727887519069
2003-06-06,987.76,72.3905721213875,55.7980252425829,57.5379339719745,82.3136330417643,73.4676663437404,85.529830358451,78.371593926144,61.5611096699372,71.1562876186078,54.0897113245171,67.3588579860064,36.5626491559895,36.5198962169863,68.3778477498703,36.4354863972645,36.501026669377
2003-06-09,975.93,71.400011856537,55.4963671564762,57.2429709243016,82.089971084527,72.4317286712217,84.1212051750649,77.093584711339,61.0020910062587,70.3263430263788,53.9016757184185,66.3991198609102,35.6921728195684,35.5569131352371,67.3858053077892,35.5783042504289,35.5457860384333
2003-06-10,984.84,72.0588365631103,56.240365194523,58.0159740292566,83.2963749178796,73.085724559441,84.7861756716517,77.7211005211986,61.5863594733556,71.0187192626606,54.5150402564086,67.0167799914471,35.9151356974723,35.7474584469158,68.0019152806136,35.8020419818438,35.7401540359606
2003-06-11,997.48,73.6922936796995,56.9673401615673,58.7965658369995,84.3186555893812,74.7771864532815,86.9774411587322,79.7003770231683,62.7386298507287,72.4088343644955,55.338471002041,68.4938495999331,36.4455041601,36.2940965867388,69.5078140042777,36.3309089849512,36.2889509676837
2003-06-12,998.51,72.9671016489846,57.168562633852,59.0288122860999,84.5928486392864,73.993985852282,85.7213773177816,78.6034705484662,62.8249064148716,72.4763664329593,55.5004414761895,67.7285224341869,36.0448547260174,35.8371551058949,68.7885771452447,35.9524923107405,35.8513609346997
2003-06-13,988.61,72.7454202072828,56.4330937893121,58.2906030980455,83.3977005469439,73.8025511175506,85.6859375722932,78.5670321127873,62.4708916837441,72.2040944097497,54.8419653269514,67.4699315342909,35.9090377542984,35.6620605750029,68.5635492939027,35.814502068621,35.6746292632269
2003-06-16,1010.74,74.8309029222843,57.7385601008549,59.6732802912056,85.270922562308,75.9389662418526,88.3008750236734,80.9350284833646,64.0138033333574,74.0220958613025,56.1342340944982,69.3968735959842,36.6171034905051,36.3675282805806,70.5156721925687,36.5193080291352,36.3839501256319
2003-06-17,1011.66,74.73943691529,57.6212615488121,59.5292864671409,84.8169905115281,75.8515328495318,88.2104040592753,80.8793279794466,64.195005920126,74.2555627711488,56.1294705129459,69.2227161154907,36.3161440524711,36.0090459072356,70.4000651801488,36.2269846170268,36.0341008623723
2003-06-18,1010.09,73.7701552513491,56.7586177094481,58.6021698268998,83.3875326815761,74.8758278860011,87.1806254284847,79.8937568314406,63.2713712524632,73.0128434673792,55.426133102943,68.4346034936632,36.33608140797,36.0717387791428,69.5660872249244,36.2493189255764,36.0994666984789
2003-06-19,994.7,71.9085988093362,55.2154062480203,56.9849204926088,80.9272584449702,72.9910929122246,84.9986968844097,77.9074226946082,61.7152573965951,71.0811119998321,54.090313274773,66.7729537259737,35.9027308865789,35.6821286760488,67.8613492259613,35.8122056890844,35.7020613654643
2003-06-20,995.69,72.1015187102002,55.5106876978995,57.3183921102333,81.3012851422764,73.1760837888129,85.0742106943325,78.0315982492956,62.1131093620748,71.6180017937072,54.3814199366329,66.8740618419787,35.8345788246504,35.6638327749946,67.9981287086652,35.7502817958857,35.6908973977633
2003-06-23,981.64,71.1877892541123,55.156247477408,56.9522478427113,81.0532560910935,72.2243833091568,83.7859001979716,76.8871849202219,61.2406116689215,70.5365760907576,53.9646763459782,66.0765976382333,35.3220926148155,35.1971955478242,67.1278993628832,35.2315735306177,35.2172056969819
2003-06-24,983.45,71.2828626811519,55.2637047768174,57.0706109684237,81.1654083104825,72.3165603655801,83.8088186329827,76.9683650146016,61.6272410750679,71.020788919746,54.1690524860539,66.0976390283697,35.497791394219,35.3463163391299,67.1990686537491,35.4179298676661,35.3789049496618
2003-06-25,975.32,70.0896707782142,54.0835008317008,55.8354930712824,79.1662218172836,71.12022475686,82.4900272650043,75.7637276856558,60.665817371383,69.9510720508477,53.097326212473,65.0344624761826,35.5621357389044,35.4308968361462,66.1554218248191,35.4694811206734,35.4509066676836
2003-06-26,985.82,70.5987051978879,53.9151144985289,55.6496792365922,78.6416393734702,71.672921042889,83.3813416987476,76.5574018123797,61.0984351902278,70.4856956845687,53.1409017703645,65.4477521385543,35.6005992672495,35.4313349795044,66.631375531818,35.5195670328632,35.4653085915507
2003-06-27,976.22,69.6279980523927,52.9169969625536,54.5988106327744,77.1339398965985,70.7032506734284,82.3647082899655,75.6184832804058,60.0243877407724,69.1949392955361,52.2117504285036,64.601698291639,35.2927923098714,35.1000245867545,65.7426889588524,35.2181015844624,35.1393929475978
2003-06-30,974.5,69.1757202482241,53.092145496124,54.8033809504104,77.3457634177237,70.2127564186002,81.5676147646421,74.9304714963253,59.8580256555543,68.975298404989,52.2664195376591,64.1914731014683,35.1794775250578,34.9423949705613,65.3128087507235,35.0969874330099,34.9699659022167
2003-07-01,982.32,69.8776162553684,53.0343650702811,54.7060955230197,77.1858011471665,70.9611755077758,82.6893073642909,75.938673602751,60.5944480730916,69.9664652225756,52.3841766928791,64.7280248211658,35.4076235041874,35.1766061597085,65.9615299624661,35.3259818886508,35.2043129829036
2003-07-02,993.75,70.9211842599324,53.0204042852918,54.6677681309429,76.9883014723788,72.0719164057388,84.3708008487496,77.4131959599763,60.9514303764424,70.4201955535471,52.4206197372017,65.7237282694527,35.7239702703663,35.4929120408038,66.9640884590019,35.6465807169673,35.5254675180247
2003-07-03,985.7,70.3792643650073,52.9280168606787,54.5889871012438,76.8568373532572,71.5030376331691,83.5669041373104,76.6954692100031,60.5242345472595,69.885126662734,52.2530164055468,65.2535361506419,35.5477468777834,35.3054208924179,66.4537630398345,35.4740625241443,35.3412332875357
2003-07-04,985.7,70.3795551996908,52.9280168606787,54.5889871012438,76.8568373532572,71.5033555226921,83.5675183067241,76.6959379363413,60.5242345472595,69.885126662734,52.2530164055468,65.253958628104,35.5479629049698,35.3056683832913,66.4541707039169,35.474270815883,35.341478113553
2003-07-07,1004.42,71.9054254646876,54.0997098613416,55.8359509186621,78.7467617835574,73.0531554469347,85.4121173495941,78.3530037255387,61.9047551423439,71.5506957112555,53.3747082561683,66.6111958611325,35.7564156337072,35.4888953184506,67.8664939291082,35.686105897751,35.5309753687509
2003-07-08,1007.84,71.9720523918899,53.2703111662786,54.9427881399678,77.2784345075791,73.1742737387085,85.9108219464278,78.7791091128591,61.752339739792,71.4764145632724,52.7483550468486,66.6379567020962,35.8413088794086,35.5109954817308,67.9538768726935,35.7821843790763,35.5655984598262
2003-07-09,1002.21,71.5656297582836,52.5837842127661,54.2145065504182,76.0498991982641,72.7847572133406,85.6115028849398,78.4833946890231,61.747193821686,71.725905369587,52.0789732428742,66.1449838573345,35.6725055477618,35.3915806939496,67.5962899606342,35.6096673905408,35.4410335791717
2003-07-10,988.7,70.4327604811492,52.2517380448518,53.8529645871877,75.6055287129749,71.6012192048172,83.9902429208509,77.042109132677,61.022998670562,70.8233621519647,51.6767651467362,65.1014457310445,35.094382141794,34.7764261500921,66.5159090990564,35.0273280722189,34.8176340857893
2003-07-11,998.14,71.6573803532625,52.2410967227805,53.8073787325478,75.286107380926,72.902756616722,85.8784727189515,78.7459104282105,61.6855185190553,71.762285008686,51.755927506264,66.1920587098498,35.3679656788065,35.0395560874339,67.6699011321772,35.3002997065104,35.0824683952788
2003-07-14,1003.86,72.9248501174655,52.2250105747542,53.7709163668162,75.076697230101,74.2541934164426,87.9096001585868,80.5469253626954,62.3601957359434,72.7450645942298,51.7957798083518,67.319702950447,35.6619513300654,35.3727542433443,68.8689229547791,35.5938750950857,35.4185254764334
2003-07-15,1000.42,73.1421728552343,51.5975905556743,53.0888039233245,74.0087707126446,74.5230338833171,88.5554934786822,81.0836556180369,61.969288988796,72.2189538224587,51.4054779234731,67.5688265649549,35.1422691486472,34.7655721019803,69.0682082029907,35.083829166294,34.8171984467711
2003-07-16,994,72.6478013847786,51.1790509127812,52.6526883653043,73.2863963558662,74.0249830597267,88.0306905518541,80.6071571695104,60.9140780874415,70.6742669213878,51.0627668638674,67.3419020997489,34.999227398733,34.570602458898,68.6638700034667,34.9396376765151,34.6217015548514
2003-07-17,981.73,72.2134712462804,50.7310793080313,52.2060905849476,72.5639259949078,73.5949014178799,87.6249952620328,80.199766864632,60.0296681341501,69.6673387820926,50.4658643705051,67.0234620110845,34.6690533981033,34.330610648397,68.2649937453965,34.6048815164776,34.3713947102527
2003-07-18,993.32,73.1958145380563,51.8565716920882,53.3854648090476,74.4816094881139,74.5668092124903,88.5627451900861,81.0866154940117,61.2370954704295,71.2010422706653,51.4187187651007,67.838967806976,35.0186643738323,34.6780873046733,69.1539521849636,34.9528361636846,34.7185065148616
2003-07-21,978.8,72.4966918169543,50.6903931298085,52.1571695926614,72.5932046714205,73.8969287949008,88.0748462374492,80.5790580905838,60.0237044419455,69.8039576463417,50.3660251068174,67.2396568296905,34.5814396232541,34.2680230812866,68.49230007109,34.5166421831957,34.3077431174473
2003-07-22,988.11,73.0390727229092,51.0772522270297,52.5747899354749,73.1980427989164,74.4528188899292,88.8243701392079,81.1988700259542,60.4003715710872,70.3432169480311,50.582045342382,67.7319621823965,34.7793877826928,34.513913666434,69.0128293741962,34.7174644607088,34.5547112370264
2003-07-23,988.61,72.9050217683629,51.0907670576484,52.5533918344241,73.211647931735,74.3108762878854,88.626525435171,81.0182277437459,60.5635117749464,70.5529128763816,50.672978613819,67.5615931672401,34.7022671845666,34.421384017724,68.8860930120958,34.6353408576522,34.4567881206777
2003-07-24,981.6,73.7319370602527,51.0907516075091,52.5813535448321,73.2501863139658,75.1921843076945,89.9588953078313,82.1687141089301,60.0674423354365,69.8541814415211,50.6616407729537,68.4679982117224,34.4153658452228,34.1135711805274,69.6219195883785,34.3536093776645,34.1534066388613
2003-07-25,998.68,76.1692586947798,52.7250973594085,54.3291085219445,76.0892960390134,77.6832227718882,93.0430219778893,84.904127278791,61.5799792055873,71.6087905549509,52.1345615886591,70.7735159069432,35.0190169956606,34.7285337997162,71.8918540908484,34.9549615289854,34.7672415612989
